314040692;41.15509;-8.661334;-0.1511688;0.7182919
314043899;41.15741;-8.66028;-0.1511504;0.7183322
314074580;41.15496;-8.650378;-0.1509776;0.7182896
314074581;41.15508;-8.650396;-0.1509779;0.7182916
314074583;41.15519;-8.650481;-0.1509794;0.7182936
314074584;41.15538;-8.650645;-0.1509822;0.7182969
314074585;41.15548;-8.650714;-0.1509834;0.7182987
314074587;41.15562;-8.6508;-0.1509849;0.718301
314074588;41.15583;-8.65092;-0.150987;0.7183048
314074590;41.15603;-8.651229;-0.1509924;0.7183083
314074591;41.15624;-8.651426;-0.1509959;0.7183118
314074592;41.15642;-8.651555;-0.1509981;0.718315
314074594;41.15672;-8.651743;-0.1510014;0.7183202
314074595;41.15699;-8.651924;-0.1510046;0.7183249
314074596;41.15721;-8.652036;-0.1510065;0.7183288
314074598;41.15738;-8.65219;-0.1510092;0.7183319
314074599;41.15758;-8.652465;-0.151014;0.7183353
314074569;41.15434;-8.649355;-0.1509597;0.7182786
314074571;41.15424;-8.65003;-0.1509715;0.718277
314074573;41.15426;-8.650179;-0.1509741;0.7182773
314074574;41.15432;-8.650221;-0.1509748;0.7182783
314074576;41.15467;-8.650389;-0.1509778;0.7182845
314074689;41.15788;-8.652843;-0.1510206;0.7183405
314075570;41.15096;-8.658438;-0.1511182;0.7182197
314075571;41.1511;-8.658653;-0.151122;0.7182222
314075573;41.15138;-8.658893;-0.1511262;0.718227
314075575;41.15172;-8.659082;-0.1511295;0.718233
314075577;41.15219;-8.659177;-0.1511312;0.7182412
314075579;41.15265;-8.65916;-0.1511308;0.7182491
314075580;41.15291;-8.659117;-0.1511301;0.7182537
314075581;41.15312;-8.659023;-0.1511285;0.7182574
314075582;41.15325;-8.658958;-0.1511273;0.7182598
314075583;41.15355;-8.658753;-0.1511238;0.7182649
314075584;41.15332;-8.659259;-0.1511326;0.718261
335978178;41.15299;-8.650029;-0.1509715;0.7182552
335983979;41.1501;-8.652096;-0.1510076;0.7182048
428215431;41.1569;-8.651865;-0.1510035;0.7183234
428215432;41.1568;-8.652001;-0.1510059;0.7183216
428215433;41.1567;-8.652079;-0.1510073;0.71832
428215434;41.15661;-8.652156;-0.1510086;0.7183184
428215435;41.15652;-8.652207;-0.1510095;0.7183168
428215436;41.15642;-8.652199;-0.1510094;0.718315
428215437;41.15635;-8.652225;-0.1510098;0.7183139
428214875;41.16161;-8.651667;-0.1510001;0.7184056
428214881;41.15744;-8.652263;-0.1510105;0.7183328
428214883;41.16107;-8.655773;-0.1510717;0.7183962
428214884;41.16084;-8.655559;-0.151068;0.7183921
428214885;41.16071;-8.655318;-0.1510638;0.7183898
428214886;41.16056;-8.654838;-0.1510554;0.7183874
428214887;41.16043;-8.654469;-0.151049;0.7183851
428214888;41.16024;-8.654065;-0.1510419;0.7183817
428214889;41.16;-8.653808;-0.1510374;0.7183775
428214890;41.15967;-8.653524;-0.1510325;0.7183718
428214891;41.15939;-8.653275;-0.1510281;0.7183668
428214892;41.15905;-8.653052;-0.1510243;0.718361
428214893;41.15872;-8.652829;-0.1510204;0.7183552
428214895;41.15831;-8.65252;-0.151015;0.7183481
428214896;41.1581;-8.6524;-0.1510129;0.7183444
428214897;41.15778;-8.652263;-0.1510105;0.7183388
311889362;41.15725;-8.638238;-0.1507657;0.7183296
428214894;41.15847;-8.652654;-0.1510173;0.7183508
428214882;41.16138;-8.656036;-0.1510763;0.7184017
428214874;41.15214;-8.654969;-0.1510577;0.7182403
428215412;41.15472;-8.650946;-0.1509875;0.7182854
428215413;41.15482;-8.6511;-0.1509902;0.7182872
428215414;41.15489;-8.651255;-0.1509929;0.7182883
428215415;41.15502;-8.651529;-0.1509977;0.7182906
428215416;41.15508;-8.65183;-0.1510029;0.7182917
428215417;41.15506;-8.652104;-0.1510077;0.7182913
428215418;41.15507;-8.652388;-0.1510127;0.7182914
428215419;41.15515;-8.652619;-0.1510167;0.7182929
428215420;41.15509;-8.652903;-0.1510216;0.7182919
428215411;41.15456;-8.65085;-0.1509858;0.7182826
428216343;41.15673;-8.638715;-0.150774;0.7183205
428216344;41.15681;-8.638869;-0.1507767;0.7183219
428216345;41.15685;-8.639041;-0.1507797;0.7183226
428216346;41.15689;-8.639213;-0.1507827;0.7183232
428216347;41.15688;-8.639625;-0.1507899;0.7183231
428216348;41.15681;-8.639831;-0.1507935;0.7183218
428216349;41.1567;-8.639959;-0.1507957;0.71832
428216350;41.15656;-8.64014;-0.1507989;0.7183174
428216351;41.15639;-8.640243;-0.1508007;0.7183145
428215369;41.14868;-8.65561;-0.1510689;0.71818
428215376;41.15413;-8.655633;-0.1510693;0.7182751
428215377;41.15418;-8.655503;-0.151067;0.718276
428215378;41.15429;-8.655392;-0.1510651;0.7182778
428215381;41.15481;-8.655142;-0.1510607;0.7182869
428215383;41.15505;-8.655073;-0.1510595;0.7182911
428215388;41.15514;-8.653529;-0.1510326;0.7182927
428215389;41.155;-8.653375;-0.1510299;0.7182902
428215390;41.15485;-8.653392;-0.1510302;0.7182877
428215391;41.15471;-8.653426;-0.1510308;0.7182853
428215392;41.15449;-8.653538;-0.1510327;0.7182814
428215393;41.15427;-8.653684;-0.1510353;0.7182776
428215394;41.15407;-8.65383;-0.1510378;0.718274
428215395;41.15385;-8.653941;-0.1510398;0.7182702
428215385;41.15522;-8.654742;-0.1510537;0.7182941
428215571;41.1608;-8.650989;-0.1509882;0.7183915
428215572;41.16051;-8.65074;-0.1509839;0.7183864
428215573;41.16015;-8.650422;-0.1509783;0.7183801
428215574;41.15995;-8.650302;-0.1509763;0.7183767
428215575;41.15949;-8.650139;-0.1509734;0.7183686
428215576;41.15917;-8.650156;-0.1509737;0.718363
428215577;41.15876;-8.650216;-0.1509748;0.7183558
428215578;41.15847;-8.650285;-0.150976;0.7183509
428216363;41.15665;-8.640955;-0.1508131;0.7183191
428216359;41.15732;-8.640257;-0.1508009;0.7183308
428215355;41.14865;-8.655195;-0.1510617;0.7181795
428215403;41.1546;-8.652259;-0.1510104;0.7182833
428215404;41.1545;-8.652156;-0.1510086;0.7182815
428215405;41.15425;-8.65195;-0.151005;0.7182771
428215406;41.15405;-8.651787;-0.1510022;0.7182737
428215407;41.15385;-8.651692;-0.1510005;0.7182702
428215408;41.15366;-8.651701;-0.1510007;0.7182668
428215409;41.15348;-8.651727;-0.1510011;0.7182638
428214908;41.15725;-8.652477;-0.1510142;0.7183296
428214909;41.15711;-8.652718;-0.1510184;0.7183271
428214910;41.157;-8.652812;-0.1510201;0.7183252
428214914;41.15618;-8.652546;-0.1510154;0.7183109
428214915;41.15593;-8.652675;-0.1510177;0.7183065
428214916;41.15568;-8.652975;-0.1510229;0.7183021
428214917;41.15556;-8.65337;-0.1510298;0.7183001
428214918;41.1556;-8.653765;-0.1510367;0.7183008
428214919;41.15565;-8.654511;-0.1510497;0.7183015
428214920;41.15567;-8.655035;-0.1510589;0.7183019
428214921;41.15551;-8.655584;-0.1510684;0.7182992
428214922;41.15527;-8.655807;-0.1510723;0.7182949
428214923;41.15505;-8.655945;-0.1510747;0.7182912
428214924;41.15467;-8.655971;-0.1510752;0.7182845
428214925;41.15406;-8.655593;-0.1510686;0.7182739
428214927;41.1532;-8.655104;-0.1510601;0.7182588
428214912;41.15672;-8.6526;-0.1510164;0.7183203
428214944;41.15665;-8.638618;-0.1507723;0.7183191
428214945;41.15637;-8.638976;-0.1507786;0.7183141
428214948;41.1569;-8.639482;-0.1507874;0.7183234
428214911;41.15687;-8.652763;-0.1510192;0.7183229
428214913;41.15639;-8.652445;-0.1510137;0.7183145
428214926;41.15361;-8.655245;-0.1510625;0.718266
428216538;41.15774;-8.639964;-0.1507958;0.7183381
428216356;41.15483;-8.640467;-0.1508046;0.7182872
428471588;41.15262;-8.651455;-0.1509964;0.7182487
437000332;41.14492;-8.639786;-0.1507927;0.7181144
437000331;41.14495;-8.63964;-0.1507902;0.7181149
477729987;41.15694;-8.639451;-0.1507869;0.7183242
477729994;41.15709;-8.639503;-0.1507878;0.7183268
477729698;41.15452;-8.640578;-0.1508065;0.7182819
428216362;41.15692;-8.640788;-0.1508102;0.7183237
428216360;41.15722;-8.640429;-0.1508039;0.718329
428216361;41.1571;-8.640583;-0.1508066;0.718327
478903178;41.1489;-8.637781;-0.1507577;0.7181838
478928122;41.14913;-8.638167;-0.1507645;0.7181878
478927952;41.14967;-8.637343;-0.1507501;0.7181972
478927704;41.15003;-8.637568;-0.150754;0.7182035
479184251;41.15083;-8.640709;-0.1508088;0.7182176
479184346;41.15114;-8.641464;-0.150822;0.7182229
479184362;41.15103;-8.640185;-0.1507997;0.7182209
479184443;41.15089;-8.641258;-0.1508184;0.7182184
479184464;41.15082;-8.640494;-0.1508051;0.7182173
479183114;41.15182;-8.641353;-0.1508201;0.7182347
479183245;41.1537;-8.64179;-0.1508277;0.7182675
479183265;41.15329;-8.641799;-0.1508278;0.7182605
479183292;41.15268;-8.641782;-0.1508275;0.7182498
479183343;41.15205;-8.641756;-0.1508271;0.7182388
479183377;41.15164;-8.641722;-0.1508265;0.7182316
479183645;41.1524;-8.637585;-0.1507543;0.718245
479183720;41.15161;-8.637696;-0.1507562;0.718231
479183683;41.15201;-8.63761;-0.1507547;0.7182381
479183099;41.15166;-8.639438;-0.1507866;0.718232
479185240;41.15039;-8.640426;-0.1508039;0.7182099
479185253;41.15019;-8.64052;-0.1508055;0.7182063
479185259;41.15;-8.640537;-0.1508058;0.7182029
479184926;41.15059;-8.637954;-0.1507607;0.7182133
479188275;41.15385;-8.643026;-0.1508493;0.7182702
479198283;41.15314;-8.643301;-0.1508541;0.7182578
479198298;41.15315;-8.643421;-0.1508562;0.718258
479198312;41.15317;-8.643559;-0.1508586;0.7182583
479198327;41.15329;-8.64349;-0.1508574;0.7182605
479226397;41.15403;-8.645988;-0.1509009;0.7182733
479226522;41.15322;-8.646829;-0.1509156;0.7182592
479226536;41.15293;-8.647138;-0.150921;0.7182541
479226643;41.15223;-8.646811;-0.1509153;0.7182419
479226661;41.15156;-8.646425;-0.1509086;0.7182302
479226885;41.15123;-8.645264;-0.1508883;0.7182245
479226734;41.152;-8.645335;-0.1508896;0.718238
479226762;41.15189;-8.645395;-0.1508906;0.7182359
479226769;41.15164;-8.645696;-0.1508958;0.7182316
479226891;41.15112;-8.645274;-0.1508885;0.7182226
479226866;41.15166;-8.645318;-0.1508893;0.718232
479226894;41.15084;-8.645198;-0.1508872;0.7182177
479226904;41.15047;-8.645026;-0.1508842;0.7182112
479226915;41.15023;-8.644863;-0.1508813;0.718207
479226935;41.14999;-8.644571;-0.1508762;0.7182028
479226954;41.14972;-8.644159;-0.150869;0.718198
479226826;41.15186;-8.645425;-0.1508911;0.7182355
479226880;41.15145;-8.645255;-0.1508882;0.7182283
479226659;41.15201;-8.646635;-0.1509123;0.7182381
479226973;41.14931;-8.643681;-0.1508607;0.718191
479225678;41.15114;-8.646013;-0.1509014;0.7182229
479225864;41.15014;-8.645644;-0.150895;0.7182053
479225977;41.14874;-8.643224;-0.1508527;0.718181
479225996;41.1488;-8.643644;-0.1508601;0.7181821
479226021;41.14917;-8.644417;-0.1508735;0.7181884
479226028;41.14932;-8.644777;-0.1508798;0.7181911
479226049;41.14953;-8.645138;-0.1508861;0.7181948
479226065;41.14977;-8.64537;-0.1508902;0.718199
479226267;41.15129;-8.64579;-0.1508975;0.7182255
479226277;41.15117;-8.645507;-0.1508926;0.7182234
479226291;41.15108;-8.645361;-0.15089;0.7182218
479235802;41.15041;-8.646545;-0.1509107;0.71821
479235576;41.1521;-8.645409;-0.1508908;0.7182396
479235681;41.14986;-8.646545;-0.1509107;0.7182006
479235715;41.15028;-8.646511;-0.1509101;0.7182078
479235822;41.15061;-8.646666;-0.1509128;0.7182136
479235856;41.15098;-8.647824;-0.150933;0.7182201
479235883;41.15086;-8.648056;-0.1509371;0.718218
479235902;41.15067;-8.648176;-0.1509392;0.7182148
479235924;41.15057;-8.648399;-0.150943;0.718213
479235933;41.15061;-8.648811;-0.1509502;0.7182137
479236074;41.15182;-8.647412;-0.1509258;0.7182347
479236120;41.15133;-8.647447;-0.1509264;0.7182261
479292879;41.15076;-8.654078;-0.1510421;0.7182162
479297791;41.1513;-8.651897;-0.1510041;0.7182257
479297761;41.15122;-8.652335;-0.1510117;0.7182243
479297762;41.15102;-8.651909;-0.1510043;0.7182207
479309465;41.15079;-8.652407;-0.151013;0.7182168
479309617;41.15057;-8.651995;-0.1510058;0.718213
479309636;41.15041;-8.651832;-0.1510029;0.7182102
479412044;41.15175;-8.653419;-0.1510307;0.7182335
479412063;41.1517;-8.653488;-0.1510319;0.7182326
479411934;41.15013;-8.653096;-0.151025;0.7182053
479411964;41.15087;-8.654237;-0.1510449;0.7182182
479412110;41.15065;-8.652544;-0.1510154;0.7182144
479412141;41.15036;-8.652081;-0.1510073;0.7182093
479416337;41.1507;-8.653986;-0.1510406;0.7182151
479416369;41.15039;-8.654046;-0.1510416;0.7182098
479416377;41.14918;-8.652063;-0.151007;0.7181887
479416380;41.1488;-8.651514;-0.1509974;0.718182
479416389;41.14852;-8.651257;-0.1509929;0.7181772
479416374;41.14959;-8.652694;-0.151018;0.7181958
479435806;41.14947;-8.651489;-0.150997;0.7181937
479435815;41.1498;-8.650562;-0.1509808;0.7181995
479435818;41.1496;-8.650288;-0.150976;0.718196
479435793;41.15022;-8.65082;-0.1509853;0.7182068
479435813;41.15017;-8.650759;-0.1509842;0.718206
479435875;41.14891;-8.649046;-0.1509543;0.718184
479512742;41.14821;-8.658689;-0.1511226;0.7181718
479512746;41.14862;-8.65626;-0.1510803;0.7181789
479512747;41.14891;-8.65614;-0.1510781;0.7181841
479512748;41.14918;-8.656157;-0.1510784;0.7181887
479512749;41.1494;-8.656381;-0.1510823;0.7181925
479512751;41.14967;-8.656724;-0.1510883;0.7181972
479512752;41.14988;-8.65693;-0.1510919;0.7182009
479512753;41.15016;-8.657093;-0.1510948;0.7182058
479512755;41.15042;-8.657153;-0.1510958;0.7182103
479512756;41.1506;-8.65723;-0.1510972;0.7182134
479512757;41.15075;-8.657436;-0.1511008;0.718216
479512758;41.15081;-8.657754;-0.1511063;0.7182172
479520002;41.14871;-8.658689;-0.1511226;0.7181804
479520003;41.14943;-8.658767;-0.151124;0.7181929
479520005;41.1495;-8.658904;-0.1511264;0.7181943
479520006;41.14967;-8.659067;-0.1511292;0.7181972
479520007;41.15013;-8.659076;-0.1511294;0.7182053
479520009;41.15042;-8.659067;-0.1511292;0.7182103
479520018;41.15032;-8.659016;-0.1511283;0.7182086
479520019;41.15026;-8.658921;-0.1511267;0.7182075
479520020;41.15021;-8.658844;-0.1511253;0.7182066
479520021;41.15012;-8.658372;-0.1511171;0.7182052
479520015;41.15038;-8.660497;-0.1511542;0.7182097
479520016;41.1504;-8.659792;-0.1511419;0.71821
479520023;41.1501;-8.658161;-0.1511134;0.7182047
479520025;41.15005;-8.657677;-0.151105;0.7182039
479520028;41.15062;-8.657694;-0.1511053;0.7182137
479520029;41.15062;-8.658192;-0.151114;0.7182137
479522005;41.14878;-8.654505;-0.1510496;0.7181817
479522008;41.14868;-8.654857;-0.1510557;0.7181799
479522010;41.1487;-8.655827;-0.1510727;0.7181804
479522013;41.14868;-8.656041;-0.1510764;0.7181799
497171009;41.15391;-8.659226;-0.151132;0.7182712
497171015;41.1538;-8.656179;-0.1510788;0.7182693
111415446;41.15888;-8.635875;-0.1507244;0.7183579
503018176;41.15759;-8.642731;-0.1508441;0.7183355
503018183;41.15792;-8.642297;-0.1508365;0.7183413
503018178;41.15775;-8.642648;-0.1508427;0.7183383
503018196;41.15862;-8.641807;-0.150828;0.7183535
503018198;41.15888;-8.641712;-0.1508263;0.718358
503018200;41.15903;-8.641652;-0.1508253;0.7183606
503018205;41.15915;-8.642227;-0.1508353;0.7183627
503018207;41.15898;-8.642356;-0.1508376;0.7183596
503018203;41.15931;-8.641737;-0.1508268;0.7183654
503018208;41.15877;-8.642455;-0.1508393;0.718356
503018147;41.15514;-8.643782;-0.1508625;0.7182927
503018096;41.15907;-8.642293;-0.1508365;0.7183612
26016426;41.16455;-8.647113;-0.1509206;0.7184569
26016428;41.1641;-8.647943;-0.1509351;0.7184491
1243857960;41.16532;-8.645404;-0.1508908;0.7184703
26016430;41.16352;-8.648569;-0.150946;0.718439
26016467;41.14845;-8.640632;-0.1508075;0.718176
126401360;41.15493;-8.648024;-0.1509365;0.718289
314074706;41.1608;-8.658163;-0.1511135;0.7183915
1105955007;41.1569;-8.63944;-0.1507867;0.7183234
479225641;41.15141;-8.646022;-0.1509015;0.7182276
479184232;41.15178;-8.640552;-0.1508061;0.718234
479520026;41.15004;-8.657021;-0.1510935;0.7182037
479225779;41.14956;-8.646494;-0.1509098;0.7181953
497171008;41.15466;-8.659841;-0.1511427;0.7182844
428216364;41.15649;-8.641033;-0.1508145;0.7183162
479412004;41.15155;-8.653309;-0.1510287;0.7182301
479412037;41.1514;-8.652987;-0.1510231;0.7182274
1108247081;41.15033;-8.65907;-0.1511293;0.7182087
1108247111;41.15107;-8.640679;-0.1508083;0.7182217
335983976;41.14956;-8.652717;-0.1510184;0.7181952
1108285691;41.15469;-8.639836;-0.1507936;0.7182848
1110673417;41.15036;-8.637567;-0.150754;0.7182093
1110673451;41.15022;-8.637923;-0.1507602;0.7182068
1110673511;41.15016;-8.637858;-0.1507591;0.7182057
1110673479;41.15107;-8.638103;-0.1507633;0.7182217
1110673565;41.15127;-8.641549;-0.1508235;0.7182252
1110673588;41.1503;-8.637507;-0.1507529;0.7182082
1110673634;41.15015;-8.637644;-0.1507553;0.7182057
1110673655;41.15113;-8.637622;-0.1507549;0.7182227
479183794;41.15122;-8.637828;-0.1507585;0.7182242
129786476;41.15115;-8.638052;-0.1507625;0.7182231
129786475;41.1511;-8.636856;-0.1507416;0.7182223
479235515;41.15348;-8.645742;-0.1508967;0.7182637
479297778;41.15118;-8.652978;-0.151023;0.7182235
478928008;41.14945;-8.63739;-0.1507509;0.7181934
479191578;41.15342;-8.642431;-0.1508389;0.7182626
1143316692;41.15779;-8.650723;-0.1509836;0.718339
479235833;41.15085;-8.647042;-0.1509194;0.7182178
479412088;41.151;-8.653676;-0.1510351;0.7182204
479236102;41.1515;-8.647389;-0.1509254;0.7182292
428215584;41.15766;-8.651975;-0.1510054;0.7183366
479236087;41.15168;-8.6474;-0.1509256;0.7182322
1143317257;41.15806;-8.650965;-0.1509878;0.7183437
1143318424;41.15728;-8.650025;-0.1509714;0.71833
1143317778;41.15733;-8.650266;-0.1509756;0.7183309
1143318132;41.15763;-8.650641;-0.1509822;0.7183362
1143318441;41.1576;-8.649096;-0.1509552;0.7183356
1143318458;41.15045;-8.651612;-0.1509991;0.7182108
1143318734;41.15088;-8.647384;-0.1509253;0.7182183
1143318754;41.15728;-8.650158;-0.1509737;0.71833
1143318805;41.15038;-8.651813;-0.1510026;0.7182096
479435844;41.14927;-8.650861;-0.150986;0.7181903
428215583;41.15781;-8.651743;-0.1510014;0.7183394
479191589;41.15333;-8.642177;-0.1508344;0.7182611
479519999;41.14851;-8.658674;-0.1511224;0.718177
479297781;41.15108;-8.652632;-0.1510169;0.7182218
428215585;41.15754;-8.652138;-0.1510083;0.7183346
479226548;41.15265;-8.647301;-0.1509239;0.7182491
479198386;41.15357;-8.64323;-0.1508528;0.7182654
479411875;41.15064;-8.653234;-0.1510274;0.7182142
479193003;41.1536;-8.643114;-0.1508508;0.7182658
479435796;41.14976;-8.651032;-0.150989;0.7181988
479412099;41.15081;-8.653106;-0.1510252;0.7182171
479192415;41.15314;-8.643034;-0.1508494;0.7182579
479189608;41.1537;-8.642285;-0.1508363;0.7182675
479297783;41.15098;-8.652277;-0.1510107;0.7182201
479297773;41.15087;-8.652054;-0.1510068;0.7182181
479235828;41.1508;-8.64682;-0.1509155;0.718217
311889487;41.1566;-8.641618;-0.1508247;0.7183183
479188266;41.1532;-8.64326;-0.1508534;0.7182589
479411827;41.15076;-8.653643;-0.1510346;0.7182162
479411901;41.15043;-8.65271;-0.1510183;0.7182105
479188257;41.15277;-8.641853;-0.1508288;0.7182513
479235531;41.15328;-8.645545;-0.1508932;0.7182603
479189427;41.15302;-8.642632;-0.1508424;0.7182557
111798983;41.15968;-8.640642;-0.1508076;0.7183719
479435798;41.14967;-8.651068;-0.1509896;0.7181972
428215580;41.15812;-8.650723;-0.1509836;0.7183447
479412156;41.15032;-8.652022;-0.1510063;0.7182086
428215579;41.15822;-8.650498;-0.1509797;0.7183465
479309437;41.15093;-8.652869;-0.1510211;0.7182193
479435788;41.15073;-8.650864;-0.1509861;0.7182156
479226469;41.1535;-8.645973;-0.1509007;0.718264
479411820;41.15089;-8.653834;-0.1510379;0.7182186
479236032;41.15216;-8.647411;-0.1509258;0.7182406
479309406;41.15113;-8.6535;-0.1510321;0.7182228
479189559;41.15375;-8.642382;-0.150838;0.7182685
479199203;41.15355;-8.643295;-0.150854;0.7182649
479435801;41.14946;-8.651237;-0.1509926;0.7181935
479199249;41.15371;-8.643827;-0.1508632;0.7182677
479519998;41.14844;-8.658671;-0.1511223;0.7181758
478928046;41.14931;-8.637478;-0.1507524;0.718191
479435842;41.14931;-8.650878;-0.1509863;0.718191
479309290;41.15073;-8.65224;-0.1510101;0.7182156
479411836;41.1507;-8.653461;-0.1510314;0.7182151
479411888;41.15054;-8.652868;-0.151021;0.7182125
479411938;41.15062;-8.652466;-0.151014;0.7182139
479297772;41.15064;-8.652384;-0.1510126;0.7182142
128672568;41.15241;-8.634849;-0.1507065;0.718245
479309422;41.151;-8.653123;-0.1510255;0.7182205
479309444;41.15086;-8.652586;-0.1510161;0.7182179
479226488;41.1534;-8.646276;-0.150906;0.7182623
479292902;41.15127;-8.65331;-0.1510288;0.7182252
479198346;41.15343;-8.643406;-0.1508559;0.7182628
479236050;41.15199;-8.647429;-0.1509261;0.7182378
479235838;41.151;-8.647508;-0.1509275;0.7182205
428215569;41.16148;-8.651566;-0.1509983;0.7184034
479435839;41.14954;-8.650761;-0.1509843;0.718195
428215440;41.15801;-8.651146;-0.150991;0.7183428
297880486;41.15238;-8.647353;-0.1509248;0.7182446
479189548;41.15383;-8.642717;-0.1508439;0.7182699
479192968;41.15352;-8.642851;-0.1508462;0.7182645
