36854000;1840161058;479297795;
36854000;479297795;479297762;
41182337;503018129;503018132;
41182337;503018132;503018135;
41182337;503018135;503018138;
41182338;128672584;503018143;
41182338;503018143;503018146;
47938035;2178845900;2178845902;
47938035;2178845902;1840161086;
47938035;1840161086;1840161088;
63202743;129784803;129784804;
63202743;129784804;129784806;
63202743;129784806;26016458;
63202744;784545908;126396967;
63202744;126396967;26016448;
63202744;26016448;126398059;
140357935;1537859379;1537859380;
140357935;1537859380;1537859376;
140357935;1537859376;1537859369;
140357935;1537859369;1537859366;
140357935;1537859366;1537859374;
140357935;1537859374;1537859363;
140357935;1537859363;1537859369;
28394276;1264279362;111798983;
28394276;111798983;428214900;
28394276;428214900;311889356;
28394276;311889356;311889583;
28394276;311889583;311889597;
28394276;311889597;311889487;
28394276;311889487;1537859379;
28394276;1537859379;311889489;
30444185;479435875;297880372;
30444185;297880372;1296455176;
30444185;1296455176;285910461;
39914658;297880483;297880486;
39914658;297880486;479226643;
39914658;479226643;479226659;
39914658;479226659;479226661;
39914658;479226661;479225641;
39928992;479412063;479412004;
39928992;479412004;479292937;
41379106;428216358;428216359;
41379106;428216359;428216360;
41379106;428216360;428216361;
41379106;428216361;428216362;
41379106;428216362;428216363;
41379106;428216363;428216364;
39915333;297880486;479236032;
39915333;479236032;479236050;
39915333;479236050;479236074;
39915333;479236074;479236087;
39915333;479236087;479236102;
39915333;479236102;479236120;
39915333;479236120;479235838;
36836149;428214944;428216343;
36836149;428216343;428216344;
36836149;428216344;428216345;
36836149;428216345;428216346;
36836149;428216346;1105955007;
36836149;1105955007;428214948;
36836149;428214948;428216347;
36836149;428216347;428216348;
36836149;428216348;428216349;
36836149;428216349;428216350;
36836149;428216350;428216351;
36836149;428216351;1108285814;
36836149;1108285814;428214899;
39929091;479411964;479292879;
39929091;479292879;479416337;
39929091;479416337;479411934;
39929091;479411934;2581829743;
39911832;479183794;479184900;
39911832;479184900;479184926;
39911832;479184926;479185130;
39911832;479185130;1110673634;
39911832;1110673634;478927704;
40859289;497171009;497171011;
39914661;479226734;479226762;
39914661;479226762;479226826;
39914661;479226826;479226769;
39914661;479226769;479225641;
13799864;128668278;128668277;
39928991;479412037;479412044;
39928991;479412044;479412063;
40859288;497171006;497171008;
39928990;479411964;479412004;
39846874;1105955007;477729987;
39846874;477729987;477729994;
39846874;477729994;428216357;
39935523;479520015;479520016;
39935523;479520016;479520017;
39935523;479520017;1108247081;
39935523;1108247081;479520018;
39935523;479520018;479520019;
39935523;479520019;479520020;
39935523;479520020;479520021;
39935523;479520021;479520023;
39935523;479520023;479520025;
39935523;479520025;479520026;
39911803;479184232;129786479;
95841100;1110673451;111462213;
95841100;111462213;111462217;
95841100;111462217;111462218;
95841100;111462218;111463991;
95841100;111463991;111463992;
95841100;111463992;111463993;
95841100;111463993;111463995;
95841100;111463995;111463996;
95841100;111463996;111463998;
95841100;111463998;3092563534;
95841100;3092563534;111463999;
95841100;111463999;111464001;
95841100;111464001;111464003;
95841100;111464003;111464004;
95841100;111464004;3092563532;
95841100;3092563532;111464006;
95841100;111464006;111464007;
95841100;111464007;111464009;
95841100;111464009;26016909;
95841100;26016909;111464010;
95841100;111464010;26016908;
95841100;26016908;111464012;
95841100;111464012;111464014;
95841100;111464014;26016457;
95841106;1110673417;1110673451;
95841130;1110673706;111461663;
95841130;111461663;1110673430;
95841130;1110673430;111461666;
95841153;1110673479;1110673706;
98836016;479191589;479191538;
98835914;1143317257;1143316692;
98835914;1143316692;1143318132;
98835914;1143318132;1143317778;
98835914;1143317778;1143318754;
98835914;1143318754;1143318424;
98835914;1143318424;1143318441;
39846855;311889487;428216364;
39846855;428216364;1108285814;
39846855;1108285814;428214946;
39921299;479292902;479297778;
39921299;479297778;479297781;
39921299;479297781;479297783;
39921299;479297783;479297773;
39928995;479297772;479412141;
39928995;479412141;479412156;
39928995;479412156;1143318805;
39928995;1143318805;1143318458;
39935521;479512742;479519998;
39935521;479519998;479519999;
39935521;479519999;479520002;
39935521;479520002;479520003;
39935521;479520003;479520005;
39935521;479520005;479520006;
39935521;479520006;479520007;
39935521;479520007;1108247081;
39935521;1108247081;479520009;
39915315;479226460;479235515;
39915315;479235515;479235531;
39915315;479235531;479235548;
39915315;479235548;479235565;
39915315;479235565;479235576;
39928994;479412088;479412095;
39928994;479412095;479412099;
39928994;479412099;479412103;
39928994;479412103;479412110;
39928994;479412110;479411938;
39928994;479411938;479297772;
39930970;479435788;479435793;
39930970;479435793;479435796;
39930970;479435796;479435798;
39930970;479435798;479435801;
39930970;479435801;479435806;
39921304;479297773;479297788;
39921304;479297788;1143318458;
39931645;479435852;479437609;
39915326;479225779;479235681;
39915326;479235681;479235715;
39915326;479235715;479235802;
39915326;479235802;479235822;
39915326;479235822;479235828;
39915326;479235828;479235833;
39915326;479235833;1143318734;
39915326;1143318734;479235838;
39915326;479235838;479235856;
39915326;479235856;479235883;
39915326;479235883;479235902;
39915326;479235902;479235924;
39915326;479235924;479235933;
39915326;479235933;297880381;
39914653;479226382;479226397;
39914653;479226397;479226460;
39914653;479226460;479226469;
39914653;479226469;479226488;
39914653;479226488;479226501;
39914653;479226501;479226522;
39914653;479226522;479226536;
39914653;479226536;479226548;
39914653;479226548;297880486;
39928989;479411934;479411901;
39928989;479411901;479411938;
36836044;1264279340;428214875;
36836044;428214875;428215569;
36836044;428215569;428215571;
36836044;428215571;1218948006;
36836044;1218948006;428215572;
36836044;428215572;428215573;
36836044;428215573;428215574;
36836044;428215574;428215575;
36836044;428215575;428215576;
36836044;428215576;428215577;
36836044;428215577;428215578;
36836044;428215578;428215579;
36836044;428215579;428215580;
36836044;428215580;1143317257;
36836044;1143317257;428215440;
36836044;428215440;428215583;
36836044;428215583;428215584;
36836044;428215584;428215585;
39912031;479183292;3396198794;
39912031;3396198794;479188257;
39912031;479188257;479191538;
39912031;479191538;479189427;
39912031;479189427;479192415;
39912031;479192415;479188266;
107613615;479185130;479185140;
107613615;479185140;479184136;
107613615;479184136;479184009;
107613615;479184009;479185158;
107613615;479185158;479185240;
107613615;479185240;479185253;
107613615;479185253;479185259;
107613615;479185259;479185282;
107613615;479185282;479185312;
107613615;479185312;1236473152;
107613615;1236473152;1236473146;
107613615;1236473146;2303963043;
107613615;2303963043;1236473147;
107613615;1236473147;1236473144;
107613615;1236473144;3396198608;
107613615;3396198608;3396198609;
120827014;1353859198;1353859184;
120827014;1353859184;1353859187;
120827015;1353859190;1353859188;
120827015;1353859188;1353859185;
13843680;129676781;129676697;
13843680;129676697;129676696;
13843680;129676696;129665112;
13843680;129665112;129665113;
13843680;129665113;129665115;
13843680;129665115;129665117;
13843680;129665117;129665118;
13843680;129665118;129665120;
13843680;129665120;129665121;
13843680;129665121;1353859193;
13843680;1353859193;129665123;
13843680;129665123;1353859187;
28996911;311889375;428214905;
28996911;428214905;428214906;
28996911;428214906;311889445;
28996911;311889445;428216714;
28996911;428216714;311889366;
28996911;311889366;428214907;
28996911;428214907;111415446;
28996911;111415446;1239645101;
39914721;479226826;479226866;
39914721;479226866;479226880;
39914721;479226880;479226885;
39914721;479226885;479226891;
39914721;479226891;479226309;
39914721;479226309;479226894;
39914721;479226894;479226904;
39914721;479226904;479226915;
39914721;479226915;479225907;
39914721;479225907;479226935;
39914721;479226935;479226954;
39914721;479226954;479226973;
39914721;479226973;1594649006;
39914721;1594649006;479226985;
39914721;479226985;479226998;
39914721;479226998;478928715;
95841143;1110673511;1110673588;
128635021;1300530260;1300530258;
128635022;1300530263;1300530261;
41379111;503018146;503018147;
41379111;503018147;1300530260;
41379111;1300530260;503018148;
41379111;503018148;1300530263;
41379111;1300530263;503018150;
41379111;503018150;3055623009;
41379111;3055623009;506097294;
41379110;506097316;506097294;
153804354;1664454455;1664454451;
153804355;1143318424;1664454445;
153804355;1664454445;1664454447;
153804355;1664454447;1664454475;
153804355;1664454475;1664454452;
153804355;1664454452;1664454467;
153804355;1664454467;1664454454;
153804355;1664454454;314074592;
153804358;1664454457;1664454460;
153804358;1664454460;1664454451;
153804358;1664454451;3149005236;
153804358;3149005236;1664454468;
153804358;1664454468;1664454469;
153804358;1664454469;1664454482;
153804358;1664454482;3149005233;
153804358;3149005233;126554316;
153804028;1664450362;1664450313;
153804028;1664450313;1664450389;
153804028;1664450389;1664450392;
153804028;1664450392;1664450397;
153804028;1664450397;1664450384;
153804028;1664450384;1664450410;
153804028;1664450410;1664450329;
153804028;1664450329;1664450325;
153804028;1664450325;1664450380;
36835962;111415679;1725588075;
36835962;1725588075;428214882;
36835962;428214882;428214883;
36835962;428214883;428214884;
36835962;428214884;428214885;
36835962;428214885;428214886;
36835962;428214886;428214887;
36835962;428214887;428214888;
36835962;428214888;428214889;
36835962;428214889;428214890;
36835962;428214890;428214891;
36835962;428214891;428214892;
36835962;428214892;428214893;
36835962;428214893;428214894;
36835962;428214894;428214895;
36835962;428214895;428214896;
36835962;428214896;428214897;
36835962;428214897;428215585;
36835962;428215585;314074596;
39911810;129784803;1110673565;
39911810;1110673565;479184346;
39911810;479184346;479184443;
39911810;479184443;479184251;
39911810;479184251;479184464;
95841140;1108247111;479184251;
39911736;479183080;479183099;
39911736;479183099;479184232;
39911736;479184232;479183114;
39911736;479183114;479183169;
40859291;497171016;1788786392;
40859291;1788786392;497171018;
63202745;784545912;111464592;
63202745;111464592;26016451;
63202745;26016451;26016453;
63202745;26016453;26016455;
63202745;26016455;26016457;
63202745;26016457;26016459;
63202745;26016459;3092563538;
63202745;3092563538;26016461;
63202745;26016461;3092563535;
63202745;3092563535;26016463;
63202745;26016463;26016465;
39896739;478927704;478927930;
39896739;478927930;478927952;
39896739;478927952;478928008;
39896739;478928008;478928046;
39896739;478928046;478928086;
39896739;478928086;3092548268;
39896739;3092548268;478928122;
39896739;478928122;478928174;
167487378;2178845900;1788786434;
167487378;1788786434;1788786435;
167487378;1788786435;1788786436;
167487378;1788786436;1788786440;
167487378;1788786440;479226382;
167487347;1788786376;1788786364;
167487347;1788786364;1788786352;
167487348;1788786352;1788786356;
167487348;1788786356;1788786354;
167487350;428214930;1788786201;
167487350;1788786201;428214874;
167487351;428214930;1788786202;
167487351;1788786202;1788786173;
167487352;428214928;1788786321;
167487352;1788786321;428214929;
167487352;428214929;428214930;
167487361;428215421;1788786413;
167487361;1788786413;128668278;
167487362;128668278;128668279;
167487362;128668279;128668283;
167487362;128668283;428471588;
167487362;428471588;128668285;
167487362;128668285;420446031;
167487362;420446031;128668286;
167487362;128668286;428471586;
167487362;428471586;128668291;
167487362;128668291;128668292;
167487362;128668292;128668293;
167487362;128668293;128668294;
167487362;128668294;1788786173;
167487362;1788786173;128668295;
167487362;128668295;428214874;
167487362;428214874;1788786111;
167487362;1788786111;128668296;
167487362;128668296;128668297;
167487362;128668297;1788786017;
167487362;1788786017;128668299;
167487362;128668299;129676781;
167487362;129676781;2066725803;
167487362;2066725803;3396198675;
167487362;3396198675;128668302;
167487362;128668302;128668303;
167487362;128668303;1788785868;
167487362;1788785868;479512726;
167487362;479512726;314075546;
167487362;314075546;128668304;
167487362;128668304;128668305;
167487362;128668305;128668306;
167487362;128668306;479512729;
167487329;478903124;478903149;
167487329;478903149;478903178;
167487329;478903178;4108118899;
167487329;4108118899;1594649023;
167487329;1594649023;1788785663;
167487395;129667176;1788785804;
167487406;1788786017;1788785991;
167487454;1788785842;1788785838;
167487377;479226382;1788786441;
167487377;1788786441;1840161078;
167487377;1840161078;128669168;
167487377;128669168;2178845902;
167487495;497171020;1788786340;
167487495;1788786340;1788786392;
167487501;311888517;1788786391;
167487501;1788786391;1788786372;
167487502;1788785842;1788785832;
167487502;1788785832;1788785808;
167487502;1788785808;1788785804;
167487530;1788785978;1788785933;
167487530;1788785933;1788785936;
167487530;1788785936;1788785944;
167487530;1788785944;1788785971;
167487530;1788785971;1788786033;
167487532;1788785991;1788785978;
167487532;1788785978;1788785986;
167487532;1788785986;1788786007;
167487532;1788786007;1788786033;
167487532;1788786033;1788786111;
167487533;1788785940;1788785927;
167487533;1788785927;1788785907;
167487533;1788785907;1788785879;
167487533;1788785879;1788785850;
167487533;1788785850;1788785842;
167487539;1788785804;1788785811;
167487539;1788785811;1788785838;
167487539;1788785838;1788785847;
167487539;1788785847;1788785883;
167487539;1788785883;1788785916;
167487539;1788785916;1788785940;
167487539;1788785940;1788785991;
40859290;311888519;1788786432;
40859290;1788786432;497171014;
40859290;497171014;497171015;
95582019;428214946;1108285760;
95582019;1108285760;1108285691;
95582019;1108285691;311889376;
40859292;1788786321;497171020;
40859292;497171020;497171021;
28590727;311888522;314028302;
28590727;314028302;497171043;
28590727;497171043;497171051;
28590727;497171051;314040692;
28590727;314040692;314046219;
28590727;314046219;1788786455;
39930984;479435793;479435813;
39930984;479435813;479435815;
39930984;479435815;1143317042;
39930984;1143317042;479435818;
39930984;479435818;479435820;
39930984;479435820;479435825;
39930984;479435825;479435828;
39930984;479435828;479435831;
13848099;129692094;1788787048;
13848099;1788787048;129779462;
39931001;1143317042;479435838;
39931001;479435838;479435839;
39931001;479435839;479435842;
39931001;479435842;479435844;
39931001;479435844;479435846;
39931001;479435846;479435848;
39931001;479435848;479435850;
39931001;479435850;479435852;
39931001;479435852;479435858;
39931001;479435858;479435831;
39931001;479435831;479435865;
39931001;479435865;479435868;
39931001;479435868;479435870;
39931001;479435870;479435872;
39931001;479435872;1788785694;
39931001;1788785694;479435875;
39911797;479184108;479184136;
36835964;428214928;428214931;
36835964;428214931;1788786382;
36835964;1788786382;428214932;
36835964;428214932;428214933;
36835964;428214933;428215372;
36835964;428215372;428214934;
36835964;428214934;428214935;
36835964;428214935;428214936;
36835964;428214936;428214937;
36835964;428214937;428214938;
36835964;428214938;428215410;
36835964;428215410;428214939;
36835964;428214939;3015219553;
36835964;3015219553;428214940;
36835964;428214940;428214941;
36835964;428214941;128668285;
39911740;479183225;479183245;
39911740;479183245;479183265;
39911740;479183265;479183292;
39911740;479183292;479183343;
39911740;479183343;479183169;
39911740;479183169;479183377;
12298305;111464592;111464591;
12298305;111464591;26016893;
12298305;26016893;111464588;
12298305;111464588;26016895;
12298305;26016895;111464581;
12298305;111464581;111464578;
12298305;111464578;111465590;
12298305;111465590;111465591;
12298305;111465591;111465594;
12298305;111465594;111465596;
12298305;111465596;111465599;
12298305;111465599;111465600;
12298305;111465600;111465602;
12298305;111465602;3092563539;
12298305;3092563539;111465603;
12298305;111465603;111465604;
12298305;111465604;111465606;
12298305;111465606;111465608;
12298305;111465608;111465610;
12298305;111465610;111465613;
12298305;111465613;111465615;
12298305;111465615;3092548270;
12298305;3092548270;1110673511;
39911793;479183986;479184009;
13848026;129692092;1788787065;
13848026;1788787065;129779462;
13848026;129779462;129777800;
13848026;129777800;1840161091;
13848026;1840161091;129777802;
13848026;129777802;129777803;
13848026;129777803;314074370;
39931648;479435796;479437618;
39931648;479437618;1788785746;
39931648;1788785746;479435839;
173184595;1788786352;335978178;
173184595;335978178;1840161063;
173184595;1840161063;1840161062;
173184596;1840161078;1840161086;
173184597;1840161088;1840161090;
173184597;1840161090;126401360;
173184598;1840161096;1840161097;
173184598;1840161097;1840161099;
173184599;1840161088;1840161089;
173184599;1840161089;1840161093;
221999039;479185158;2303963033;
12296423;111449494;111449495;
12296423;111449495;111449497;
12296423;111449497;111449499;
12296423;111449499;1840161050;
12296423;1840161050;335983976;
12296423;335983976;479416374;
12296423;479416374;1840161051;
12296423;1840161051;2581829743;
12296423;2581829743;335983979;
12296423;335983979;479297789;
12296423;479297789;479292807;
12296423;479292807;1840161054;
12296423;1840161054;479435788;
252061999;479297761;1840161060;
252061999;1840161060;2581829008;
252061999;2581829008;2581828844;
252061999;2581828844;2581828845;
252061999;2581828845;2581828846;
252061999;2581828846;2102534741;
252062019;2581829007;2581829008;
252062020;2581828844;2581829009;
252062020;2581829009;2581829281;
207634530;314553222;297880388;
207634530;297880388;297880386;
207634530;297880386;297880385;
207634530;297880385;297880383;
128363658;335691896;506097312;
128363658;506097312;479183873;
128363658;479183873;128672568;
128363658;128672568;2454206546;
128363658;2454206546;128672573;
128363658;128672573;128672575;
128363658;128672575;479183608;
128363658;479183608;2418390679;
128363658;2418390679;311889375;
224646232;311889375;311889376;
224646232;311889376;4013074576;
224646232;4013074576;479183225;
224646232;479183225;311889489;
224648421;311889489;128672584;
224648421;128672584;1788786446;
224648421;1788786446;128671204;
224648421;128671204;479226382;
252516522;2585478033;311888514;
252516522;311888514;311888515;
252516522;311888515;311888516;
252516522;311888516;1788786378;
252516522;1788786378;314075584;
252516522;314075584;314075583;
252516522;314075583;311888517;
252516522;311888517;311888518;
252516522;311888518;311888519;
252516522;311888519;1788786443;
252516522;1788786443;311888520;
252516522;311888520;497171011;
252516522;497171011;1788786461;
252516522;1788786461;497171006;
252516522;497171006;311888521;
252516522;311888521;1788787207;
252516522;1788787207;311888522;
167487537;1788785868;1788785870;
167487537;1788785870;2066725798;
167487537;2066725798;1788785866;
167487537;1788785866;1788785851;
167487537;1788785851;1788785844;
167487537;1788785844;1788785837;
167487537;1788785837;129665113;
197863082;2080615869;2080615878;
197863082;2080615878;2080615865;
197863082;2080615865;2080615879;
197863082;2080615879;2080615864;
41182340;503018170;503018173;
41182340;503018173;503018176;
41182340;503018176;503018178;
41182340;503018178;503018180;
41182340;503018180;503018183;
41182340;503018183;503018186;
41182340;503018186;503018188;
41182340;503018188;503018191;
41182340;503018191;503018196;
41182340;503018196;503018198;
41182340;503018198;503018200;
41182340;503018200;2349179672;
41182340;2349179672;503018203;
41182340;503018203;503018204;
41182340;503018204;503018083;
41182340;503018083;503018205;
41182340;503018205;503018096;
41182340;503018096;503018207;
41182340;503018207;503018208;
41182340;503018208;2349179669;
41182340;2349179669;503018210;
41182340;503018210;503018212;
41182340;503018212;503018214;
41182340;503018214;503018217;
41182340;503018217;503018219;
41182340;503018219;503018220;
41182340;503018220;503018222;
200256324;2102534741;2102534740;
200658763;2106234991;2106234992;
36835968;428214951;428216356;
36835968;428216356;1108285691;
36835968;1108285691;428214905;
207634508;111452218;111452220;
207634508;111452220;111452222;
207634508;111452222;111448467;
207634511;1353859187;129665124;
207634511;129665124;1353859190;
207634511;1353859190;111452218;
173184605;297880383;1840161056;
173184605;1840161056;1840161055;
173184605;1840161055;2102534740;
173184605;2102534740;479435788;
207634527;2178845900;1788786429;
207634527;1788786429;314553224;
207634527;314553224;297880392;
207634527;297880392;1840161076;
207634527;1840161076;297880483;
207634527;297880483;1840161065;
207634527;1840161065;297880390;
207634527;297880390;314553222;
173184600;1840161098;1840161099;
173184600;1840161099;1840161100;
173184601;129777800;1840161095;
173184601;1840161095;1840161096;
173184602;1840161096;1840161094;
173184602;1840161094;129777802;
173184603;1840161093;1840161092;
173184603;1840161092;126401360;
173184604;2178845902;1840161080;
173184604;1840161080;1840161082;
